"name","skills","job_title","job_schedule_type","job_location","salary_year_avg","job_posted_date"
"Visual Connections, LLC","cognos","Data Analyst","Full-time","Anywhere","$78,000.00","2023-03-13 11:00:54"
"Visual Connections, LLC","powerpoint","Data Analyst","Full-time","Anywhere","$78,000.00","2023-03-13 11:00:54"
"Visual Connections, LLC","word","Data Analyst","Full-time","Anywhere","$78,000.00","2023-03-13 11:00:54"
"Visual Connections, LLC","sas","Data Analyst","Full-time","Anywhere","$78,000.00","2023-03-13 11:00:54"
"NBCUniversal","power bi","Product Specialist (Data Analytics) (Remote)","Full-time","Anywhere","$77,500.00","2023-02-02 07:00:37"
"NBCUniversal","dax","Product Specialist (Data Analytics) (Remote)","Full-time","Anywhere","$77,500.00","2023-02-02 07:00:37"
"NBCUniversal","jira","Product Specialist (Data Analytics) (Remote)","Full-time","Anywhere","$77,500.00","2023-02-02 07:00:37"
"Get It Recruit - Information Technology","python","Data Analyst","Full-time","Anywhere","$77,500.00","2023-11-09 08:01:11"
"NBCUniversal","sql","Product Specialist (Data Analytics) (Remote)","Full-time","Anywhere","$77,500.00","2023-02-02 07:00:37"
"NBCUniversal","excel","Product Specialist (Data Analytics) (Remote)","Full-time","Anywhere","$77,500.00","2023-02-02 07:00:37"
"Get It Recruit - Information Technology","sql","Data Analyst","Full-time","Anywhere","$77,500.00","2023-11-09 08:01:11"
"Coders Data","excel","Data Analyst","Full-time","Anywhere","$77,500.00","2023-07-31 19:00:25"
"Get It Recruit - Administrative","smartsheet","Northeast Territory Data Analyst","Full-time","Anywhere","$77,500.00","2023-08-18 10:00:06"
"Coders Data","python","Data Analyst","Full-time","Anywhere","$77,500.00","2023-07-31 19:00:25"
"JDC","excel","Data Analyst","Full-time","Anywhere","$77,500.00","2023-12-15 06:00:07"
"Get It Recruit - Information Technology","jupyter","Data Analysis and Production Support Analyst","Full-time","Anywhere","$77,500.00","2023-10-05 10:00:13"
"Get It Recruit - Information Technology","python","Data Analysis and Production Support Analyst","Full-time","Anywhere","$77,500.00","2023-10-05 10:00:13"
"Coders Data","tableau","Data Analyst","Full-time","Anywhere","$77,500.00","2023-07-31 19:00:25"
"Get It Recruit - Administrative","power bi","Northeast Territory Data Analyst","Full-time","Anywhere","$77,500.00","2023-08-18 10:00:06"
"Get It Recruit - Administrative","excel","Northeast Territory Data Analyst","Full-time","Anywhere","$77,500.00","2023-08-18 10:00:06"
"Coders Data","sql","Data Analyst","Full-time","Anywhere","$77,500.00","2023-07-31 19:00:25"
"Coders Data","mysql","Data Analyst","Full-time","Anywhere","$77,500.00","2023-07-31 19:00:25"
"Simplex","snowflake","Data Analyst","Full-time","Anywhere","$77,500.00","2023-11-08 18:21:53"
"Robert Half","sql","Business Intelligence Analyst","Full-time","Anywhere","$77,500.00","2023-01-27 08:03:51"
"Robert Half","excel","Business Intelligence Analyst","Full-time","Anywhere","$77,500.00","2023-01-27 08:03:51"
"Robert Half","tableau","Business Intelligence Analyst","Full-time","Anywhere","$77,500.00","2023-01-27 08:03:51"
"Simplex","azure","Data Analyst","Full-time","Anywhere","$77,500.00","2023-11-08 18:21:53"
"Simplex","sqlite","Data Analyst","Full-time","Anywhere","$77,500.00","2023-11-08 18:21:53"
"Simplex","python","Data Analyst","Full-time","Anywhere","$77,500.00","2023-11-08 18:21:53"
"Simplex","sql","Data Analyst","Full-time","Anywhere","$77,500.00","2023-11-08 18:21:53"
"Wilbur-Ellis Company","python","Data Analyst - CropSights, a Precision Ag Platform (Remote - Must...","Full-time","Anywhere","$77,350.00","2023-07-03 00:00:50"
"Wilbur-Ellis Company","r","Data Analyst - CropSights, a Precision Ag Platform (Remote - Must...","Full-time","Anywhere","$77,350.00","2023-07-03 00:00:50"
"Wilbur-Ellis Company","excel","Data Analyst - CropSights, a Precision Ag Platform (Remote - Must...","Full-time","Anywhere","$77,350.00","2023-07-03 00:00:50"
"Wilbur-Ellis Company","sql","Data Analyst - CropSights, a Precision Ag Platform (Remote - Must...","Full-time","Anywhere","$77,350.00","2023-07-03 00:00:50"
"Get It Recruit - Information Technology","powershell","Information Protection Data Analyst - Remote | WFH","Full-time","Anywhere","$77,000.00","2023-03-17 10:04:52"
"Get It Recruit - Information Technology","azure","Information Protection Data Analyst - Remote | WFH","Full-time","Anywhere","$77,000.00","2023-03-17 10:04:52"
"Get It Recruit - Information Technology","excel","Information Protection Data Analyst - Remote | WFH","Full-time","Anywhere","$77,000.00","2023-03-17 10:04:52"
"Get It Recruit - Information Technology","powerpoint","Information Protection Data Analyst - Remote | WFH","Full-time","Anywhere","$77,000.00","2023-03-17 10:04:52"
"Get It Recruit - Information Technology","sql","Information Protection Data Analyst - Remote | WFH","Full-time","Anywhere","$77,000.00","2023-03-17 10:04:52"
"Get It Recruit - Information Technology","outlook","Information Protection Data Analyst - Remote | WFH","Full-time","Anywhere","$77,000.00","2023-03-17 10:04:52"
"Get It Recruit - Information Technology","python","Information Protection Data Analyst - Remote | WFH","Full-time","Anywhere","$77,000.00","2023-03-17 10:04:52"
"Get It Recruit - Information Technology","sql server","Information Protection Data Analyst - Remote | WFH","Full-time","Anywhere","$77,000.00","2023-03-17 10:04:52"
"Get It Recruit - Healthcare","tableau","Data Analyst","Full-time","Anywhere","$76,842.00","2023-12-05 14:01:22"
"Get It Recruit - Healthcare","alteryx","Data Analyst","Full-time","Anywhere","$76,842.00","2023-12-05 14:01:22"
"Get It Recruit - Healthcare","sql","Data Analyst","Full-time","Anywhere","$76,842.00","2023-12-05 14:01:22"
"Get It Recruit - Healthcare","sas","Data Analyst","Full-time","Anywhere","$76,842.00","2023-12-05 14:01:22"
"Get It Recruit - Healthcare","sas","Data Analyst","Full-time","Anywhere","$76,842.00","2023-12-05 14:01:22"
"Get It Recruit - Healthcare","excel","Data Analyst","Full-time","Anywhere","$76,842.00","2023-12-05 14:01:22"
"Get It Recruit - Healthcare","sql","Data Analyst","Full-time","Anywhere","$76,783.00","2023-09-15 15:00:02"
"Get It Recruit - Healthcare","sql","Healthcare Data Analyst","Full-time","Anywhere","$76,559.00","2023-09-20 10:00:05"
"Get It Recruit - Healthcare","excel","Healthcare Data Analyst","Full-time","Anywhere","$76,559.00","2023-09-20 10:00:05"
"Get It Recruit - Healthcare","sas","Healthcare Data Analyst","Full-time","Anywhere","$76,559.00","2023-09-20 10:00:05"
"Get It Recruit - Healthcare","sas","Healthcare Data Analyst","Full-time","Anywhere","$76,559.00","2023-09-20 10:00:05"
"Get It Recruit - Healthcare","vba","Healthcare Data Analyst","Full-time","Anywhere","$76,559.00","2023-09-20 10:00:05"
"Invitae","spring","Data Analyst","Full-time","Anywhere","$76,500.00","2023-04-14 01:01:03"
"Invitae","sql","Data Analyst","Full-time","Anywhere","$76,500.00","2023-04-14 01:01:03"
"Invitae","sheets","Data Analyst","Full-time","Anywhere","$76,500.00","2023-04-14 01:01:03"
"Invitae","tableau","Data Analyst","Full-time","Anywhere","$76,500.00","2023-04-14 01:01:03"
"Invitae","looker","Data Analyst","Full-time","Anywhere","$76,500.00","2023-04-14 01:01:03"
"Invitae","excel","Data Analyst","Full-time","Anywhere","$76,500.00","2023-04-14 01:01:03"
"Stride inc","sharepoint","Data Analyst (Remote)","Full-time","Anywhere","$76,364.50","2023-06-09 22:00:04"
"Stride inc","powerpoint","Data Analyst (Remote)","Full-time","Anywhere","$76,364.50","2023-06-09 22:00:04"
"Stride inc","vba","Data Analyst (Remote)","Full-time","Anywhere","$76,364.50","2023-06-09 22:00:04"
"Stride inc","sql","Data Analyst (Remote)","Full-time","Anywhere","$76,364.50","2023-06-09 22:00:04"
"Stride inc","word","Data Analyst (Remote)","Full-time","Anywhere","$76,364.50","2023-06-09 22:00:04"
"Stride inc","excel","Data Analyst (Remote)","Full-time","Anywhere","$76,364.50","2023-06-09 22:00:04"
"Stride inc","c","Data Analyst (Remote)","Full-time","Anywhere","$76,364.50","2023-06-09 22:00:04"
"Get It Recruit - Healthcare","excel","Data Analyst","Full-time","Anywhere","$76,007.00","2023-08-05 14:17:09"
"Get It Recruit - Healthcare","python","Data Analyst","Full-time","Anywhere","$76,007.00","2023-08-03 13:02:41"
"Get It Recruit - Healthcare","sql","Data Analyst","Full-time","Anywhere","$76,007.00","2023-08-03 13:02:41"
"Get It Recruit - Healthcare","matplotlib","Data Analyst","Full-time","Anywhere","$76,007.00","2023-08-03 13:02:41"
"Get It Recruit - Healthcare","sas","Data Analyst","Full-time","Anywhere","$76,007.00","2023-08-03 13:02:41"
"Get It Recruit - Healthcare","tableau","Data Analyst","Full-time","Anywhere","$76,007.00","2023-08-03 13:02:41"
"Get It Recruit - Healthcare","power bi","Data Analyst","Full-time","Anywhere","$76,007.00","2023-08-03 13:02:41"
"Get It Recruit - Healthcare","sas","Data Analyst","Full-time","Anywhere","$76,007.00","2023-08-03 13:02:41"
"Get It Recruit - Healthcare","r","Data Analyst","Full-time","Anywhere","$76,007.00","2023-08-03 13:02:41"
"Get It Recruit - Transportation","sql","Data Analyst","Full-time","Anywhere","$76,000.00","2023-08-05 07:00:10"
"Get It Recruit - Transportation","excel","Data Analyst","Full-time","Anywhere","$76,000.00","2023-08-05 07:00:10"
"UiPath","go","GTM Revenue Operations Data Analyst","Full-time","Anywhere","$76,000.00","2023-01-25 01:01:52"
"UiPath","excel","GTM Revenue Operations Data Analyst","Full-time","Anywhere","$76,000.00","2023-01-25 01:01:52"
"UiPath","tableau","GTM Revenue Operations Data Analyst","Full-time","Anywhere","$76,000.00","2023-01-25 01:01:52"
"UiPath","powerpoint","GTM Revenue Operations Data Analyst","Full-time","Anywhere","$76,000.00","2023-01-25 01:01:52"
"SellersFunding","flow","Senior Business Intelligence Analyst","Full-time","Anywhere","$75,795.00","2023-07-20 08:02:49"
"SellersFunding","power bi","Senior Business Intelligence Analyst","Full-time","Anywhere","$75,795.00","2023-07-20 08:02:49"
"SellersFunding","sql","Senior Business Intelligence Analyst","Full-time","Anywhere","$75,795.00","2023-07-20 08:02:49"
"SellersFunding","python","Senior Business Intelligence Analyst","Full-time","Anywhere","$75,795.00","2023-07-20 08:02:49"
"SellersFunding","tableau","Senior Business Intelligence Analyst","Full-time","Anywhere","$75,795.00","2023-07-20 08:02:49"
"Get It Recruit - Marketing","power bi","Data Analyst","Full-time","Anywhere","$75,566.00","2023-09-21 20:01:29"
"Get It Recruit - Marketing","sql","Data Analyst","Full-time","Anywhere","$75,566.00","2023-09-21 20:01:29"
"Get It Recruit - Marketing","looker","Data Analyst","Full-time","Anywhere","$75,566.00","2023-09-21 20:01:29"
"Get It Recruit - Marketing","tableau","Data Analyst","Full-time","Anywhere","$75,566.00","2023-09-21 20:01:29"
"ServiceTitan","tableau","Data Analyst (Remote)","Full-time","Anywhere","$75,500.00","2023-02-04 07:00:30"
"ServiceTitan","sql","Data Analyst (Remote)","Full-time","Anywhere","$75,500.00","2023-02-04 07:00:30"
"ServiceTitan","aws","Data Analyst (Remote)","Full-time","Anywhere","$75,500.00","2023-02-04 07:00:30"
"ServiceTitan","azure","Data Analyst (Remote)","Full-time","Anywhere","$75,500.00","2023-02-04 07:00:30"
"ServiceTitan","flow","Data Analyst (Remote)","Full-time","Anywhere","$75,500.00","2023-02-04 07:00:30"
"ServiceTitan","snowflake","Data Analyst (Remote)","Full-time","Anywhere","$75,500.00","2023-02-04 07:00:30"
"Teacher Retirement System of Texas","sql","Health Data Analyst - Remote","Full-time","Anywhere","$75,296.00","2023-07-29 07:01:16"
"Teacher Retirement System of Texas","python","Health Data Analyst - Remote","Full-time","Anywhere","$75,296.00","2023-07-29 07:01:16"
"Teacher Retirement System of Texas","r","Health Data Analyst - Remote","Full-time","Anywhere","$75,296.00","2023-07-29 07:01:16"
"Memorial Sloan Kettering Cancer Center","tableau","Data Analyst - Department of Surgery/JRSC (Greater NYC Area, NY or...","Full-time","Anywhere","$75,250.00","2023-09-29 22:59:52"
"Memorial Sloan Kettering Cancer Center","sql","Data Analyst - Department of Surgery/JRSC (Greater NYC Area, NY or...","Full-time","Anywhere","$75,250.00","2023-09-29 22:59:52"
"Memorial Sloan Kettering Cancer Center","excel","Data Analyst - Department of Surgery/JRSC (Greater NYC Area, NY or...","Full-time","Anywhere","$75,250.00","2023-09-29 22:59:52"
"Memorial Sloan Kettering Cancer Center","go","Data Analyst - Department of Surgery/JRSC (Greater NYC Area, NY or...","Full-time","Anywhere","$75,250.00","2023-09-29 22:59:52"
"Memorial Sloan Kettering Cancer Center","r","Data Analyst - Department of Surgery/JRSC (Greater NYC Area, NY or...","Full-time","Anywhere","$75,250.00","2023-09-29 22:59:52"
"Chicken of the Sea","excel","HR Jr. Data Analyst","Full-time","Anywhere","$75,000.00","2023-03-30 21:01:08"
"Get It Recruit - Transportation","sql","Senior Analyst in Finance Systems and Analytics","Full-time","Anywhere","$75,000.00","2023-08-13 17:01:30"
"Get It Recruit - Transportation","excel","Senior Analyst in Finance Systems and Analytics","Full-time","Anywhere","$75,000.00","2023-08-13 17:01:30"
"Beyond 12","looker","Associate Data Analyst","Full-time","Anywhere","$75,000.00","2023-07-10 19:01:00"
"Beyond 12","excel","Associate Data Analyst","Full-time","Anywhere","$75,000.00","2023-07-10 19:01:00"
"Get It Recruit - Information Technology","excel","Data Analyst","Full-time","Anywhere","$75,000.00","2023-11-24 09:20:25"
"Get It Recruit - Information Technology","powerpoint","Data Analyst","Full-time","Anywhere","$75,000.00","2023-11-24 09:20:25"
"Beyond 12","python","Associate Data Analyst","Full-time","Anywhere","$75,000.00","2023-07-10 19:01:00"
"Patterned Learning AI","sql","Junior Data Analyst - US/Canada","Full-time","Anywhere","$75,000.00","2023-07-20 07:00:27"
"Patterned Learning AI","excel","Junior Data Analyst - US/Canada","Full-time","Anywhere","$75,000.00","2023-07-20 07:00:27"
"Chicken of the Sea","spark","HR Jr. Data Analyst","Full-time","Anywhere","$75,000.00","2023-03-30 21:01:08"
"Chicken of the Sea","powerpoint","HR Jr. Data Analyst","Full-time","Anywhere","$75,000.00","2023-03-30 21:01:08"
"Beyond 12","sql","Associate Data Analyst","Full-time","Anywhere","$75,000.00","2023-07-10 19:01:00"
"Patterned Learning AI","sheets","Junior Data Analyst - US/Canada","Full-time","Anywhere","$75,000.00","2023-07-20 07:00:27"
"Taulia","express","Sales Operations Analyst - Remote","Full-time","Anywhere","$75,000.00","2023-03-24 21:02:40"
"Taulia","excel","Sales Operations Analyst - Remote","Full-time","Anywhere","$75,000.00","2023-03-24 21:02:40"
"Taulia","sap","Sales Operations Analyst - Remote","Full-time","Anywhere","$75,000.00","2023-03-24 21:02:40"
"CyberCoders","r","Data Analyst - ggplot2, R, SQL, Python- Remote","Full-time","Anywhere","$75,000.00","2023-03-07 23:02:19"
"Patterned Learning AI","sql","Junior Data BI Analyst","Full-time","Anywhere","$75,000.00","2023-07-27 07:02:24"
"Health Choice Network","word","Research Data Analyst","Full-time","Anywhere","$75,000.00","2023-08-22 19:02:59"
"Health Choice Network","sql server","Research Data Analyst","Full-time","Anywhere","$75,000.00","2023-08-22 19:02:59"
"Health Choice Network","sql","Research Data Analyst","Full-time","Anywhere","$75,000.00","2023-08-22 19:02:59"
"Chicken of the Sea","powerpoint","HR Data Analyst","Full-time","Anywhere","$75,000.00","2023-01-26 19:01:47"
"Chicken of the Sea","excel","HR Data Analyst","Full-time","Anywhere","$75,000.00","2023-01-26 19:01:47"
"Chicken of the Sea","spark","HR Data Analyst","Full-time","Anywhere","$75,000.00","2023-01-26 19:01:47"
"Patterned Learning AI","sql","Junior Data Analyst","Full-time","Anywhere","$75,000.00","2023-07-26 07:02:26"
"Patterned Learning AI","excel","Junior Data Analyst","Full-time","Anywhere","$75,000.00","2023-07-26 07:02:26"
"Patterned Learning AI","sheets","Junior Data Analyst","Full-time","Anywhere","$75,000.00","2023-07-26 07:02:26"
"CyberCoders","word","Data Analyst - ggplot2, R, SQL, Python- Remote","Full-time","Anywhere","$75,000.00","2023-03-07 23:02:19"
"CyberCoders","ggplot2","Data Analyst - ggplot2, R, SQL, Python- Remote","Full-time","Anywhere","$75,000.00","2023-03-07 23:02:19"
"BlueLabs Analytics","ruby","Senior Data Analyst I (Washington DC or Remote)","Full-time","Anywhere","$75,000.00","2023-04-19 07:00:01"
"CyberCoders","sql","Data Analyst - ggplot2, R, SQL, Python- Remote","Full-time","Anywhere","$75,000.00","2023-03-07 23:02:19"
"CyberCoders","python","Data Analyst - ggplot2, R, SQL, Python- Remote","Full-time","Anywhere","$75,000.00","2023-03-07 23:02:19"
"BlueLabs Analytics","react","Senior Data Analyst I (Washington DC or Remote)","Full-time","Anywhere","$75,000.00","2023-04-19 07:00:01"
"BlueLabs Analytics","ruby","Senior Data Analyst I (Washington DC or Remote)","Full-time","Anywhere","$75,000.00","2023-04-19 07:00:01"
"BlueLabs Analytics","r","Senior Data Analyst I (Washington DC or Remote)","Full-time","Anywhere","$75,000.00","2023-04-19 07:00:01"
"BlueLabs Analytics","python","Senior Data Analyst I (Washington DC or Remote)","Full-time","Anywhere","$75,000.00","2023-04-19 07:00:01"
"BlueLabs Analytics","sql","Senior Data Analyst I (Washington DC or Remote)","Full-time","Anywhere","$75,000.00","2023-04-19 07:00:01"
"Patterned Learning AI","tableau","Junior Data BI Analyst","Full-time","Anywhere","$75,000.00","2023-07-27 07:02:24"
"Patterned Learning AI","excel","Junior Data BI Analyst","Full-time","Anywhere","$75,000.00","2023-07-27 07:02:24"
"Patterned Learning AI","hadoop","Junior Data BI Analyst","Full-time","Anywhere","$75,000.00","2023-07-27 07:02:24"
"Patterned Learning AI","oracle","Junior Data BI Analyst","Full-time","Anywhere","$75,000.00","2023-07-27 07:02:24"
"Patterned Learning AI","vba","Junior Data BI Analyst","Full-time","Anywhere","$75,000.00","2023-07-27 07:02:24"
"Patterned Learning AI","nosql","Junior Data BI Analyst","Full-time","Anywhere","$75,000.00","2023-07-27 07:02:24"
"Zunch Staffing","sas","DATA ANALYST - We offer career advancement, a work-life balance...","Full-time","Anywhere","$75,000.00","2023-02-08 20:00:52"
"Zunch Staffing","spss","DATA ANALYST - We offer career advancement, a work-life balance...","Full-time","Anywhere","$75,000.00","2023-02-08 20:00:52"
"Health Choice Network","word","Research Data Analyst","Full-time","Anywhere","$75,000.00","2023-08-17 16:03:02"
"hackajob","sql","Data Analyst","Full-time","Anywhere","$75,000.00","2023-04-05 18:00:19"
"In Technology Group Inc (US)","snowflake","Data Analyst","Full-time","Anywhere","$75,000.00","2023-01-13 17:06:49"
"Get It Recruit - Hospitality","powerpoint","Data Analyst","Full-time","Anywhere","$75,000.00","2023-11-24 19:20:27"
"Zunch Staffing","sql","DATA ANALYST - We offer career advancement, a work-life balance...","Full-time","Anywhere","$75,000.00","2023-02-08 20:00:52"
"Get It Recruit - Transportation","power bi","Supply Chain Data Analyst","Full-time","Anywhere","$75,000.00","2023-08-19 18:00:54"
"Engage Partners Inc.","tableau","Data Analyst/Epic Cogito","Full-time","Anywhere","$75,000.00","2023-08-31 18:00:41"
"Engage Partners Inc.","sql","Data Analyst/Epic Cogito","Full-time","Anywhere","$75,000.00","2023-08-31 18:00:41"
"Get It Recruit - Hospitality","excel","Data Analyst","Full-time","Anywhere","$75,000.00","2023-11-24 19:20:27"
"Health Choice Network","sql","Research Data Analyst","Full-time","Anywhere","$75,000.00","2023-08-17 16:03:02"
"hackajob","matlab","Data Analyst","Full-time","Anywhere","$75,000.00","2023-04-05 18:00:19"
"hackajob","c#","Data Analyst","Full-time","Anywhere","$75,000.00","2023-04-05 18:00:19"
"hackajob","c++","Data Analyst","Full-time","Anywhere","$75,000.00","2023-04-05 18:00:19"
"hackajob","r","Data Analyst","Full-time","Anywhere","$75,000.00","2023-04-05 18:00:19"
"hackajob","java","Data Analyst","Full-time","Anywhere","$75,000.00","2023-04-05 18:00:19"
"hackajob","python","Data Analyst","Full-time","Anywhere","$75,000.00","2023-04-05 18:00:19"
"In Technology Group Inc (US)","excel","Data Analyst","Full-time","Anywhere","$75,000.00","2023-01-13 17:06:49"
"MaryRuth's","flow","Data Analyst, Category Management & Demand Planning","Full-time","Anywhere","$75,000.00","2023-11-23 09:00:57"
"MaryRuth's","sap","Data Analyst, Category Management & Demand Planning","Full-time","Anywhere","$75,000.00","2023-11-23 09:00:57"
"MaryRuth's","excel","Data Analyst, Category Management & Demand Planning","Full-time","Anywhere","$75,000.00","2023-11-23 09:00:57"
"In Technology Group Inc (US)","sql","Data Analyst","Full-time","Anywhere","$75,000.00","2023-01-13 17:06:49"
"In Technology Group Inc (US)","tableau","Data Analyst","Full-time","Anywhere","$75,000.00","2023-01-13 17:06:49"
"In Technology Group Inc (US)","power bi","Data Analyst","Full-time","Anywhere","$75,000.00","2023-01-13 17:06:49"
"Health Choice Network","sql server","Research Data Analyst","Full-time","Anywhere","$75,000.00","2023-08-17 16:03:02"
"Zunch Staffing","sas","DATA ANALYST - We offer career advancement, a work-life balance...","Full-time","Anywhere","$75,000.00","2023-02-08 20:00:52"
"In Technology Group Inc (US)","python","Data Analyst","Full-time","Anywhere","$75,000.00","2023-01-13 17:06:49"
"Get It Recruit - Transportation","excel","Supply Chain Data Analyst","Full-time","Anywhere","$75,000.00","2023-08-19 18:00:54"
"Southern California University","tableau","Research Data Analyst","Full-time","Anywhere","$74,500.00","2023-08-16 12:01:01"
"Southern California University","excel","Research Data Analyst","Full-time","Anywhere","$74,500.00","2023-08-16 12:01:01"
"Southern California University","powerpoint","Research Data Analyst","Full-time","Anywhere","$74,500.00","2023-08-16 12:01:01"
"Southern California University","word","Research Data Analyst","Full-time","Anywhere","$74,500.00","2023-08-16 12:01:01"
"Southern California University","sas","Research Data Analyst","Full-time","Anywhere","$74,500.00","2023-08-16 12:01:01"
"Southern California University","r","Research Data Analyst","Full-time","Anywhere","$74,500.00","2023-08-16 12:01:01"
"Southern California University","spss","Research Data Analyst","Full-time","Anywhere","$74,500.00","2023-08-16 12:01:01"
"Southern California University","sas","Research Data Analyst","Full-time","Anywhere","$74,500.00","2023-08-16 12:01:01"
"Get It Recruit - Healthcare","sas","Healthcare Data Analyst","Full-time","Anywhere","$74,049.00","2023-12-05 18:00:59"
"Get It Recruit - Healthcare","sql","Healthcare Data Analyst","Full-time","Anywhere","$74,049.00","2023-12-05 18:00:59"
"Get It Recruit - Healthcare","python","Healthcare Data Analyst","Full-time","Anywhere","$74,049.00","2023-12-05 18:00:59"
"Get It Recruit - Healthcare","r","Healthcare Data Analyst","Full-time","Anywhere","$74,049.00","2023-12-05 18:00:59"
"Get It Recruit - Healthcare","sas","Healthcare Data Analyst","Full-time","Anywhere","$74,049.00","2023-12-05 18:00:59"
"Get It Recruit - Healthcare","jira","Healthcare Data Analyst","Full-time","Anywhere","$74,049.00","2023-12-05 18:00:59"
"Applied Engineering Management Corporation","sas","Data Analyst","Full-time","Anywhere","$74,000.00","2023-07-13 10:00:17"
"Retriever Medial Dental Payments LLC","r","Data Analyst (Remote)","Full-time","Anywhere","$74,000.00","2023-03-16 22:00:13"
"Retriever Medial Dental Payments LLC","python","Data Analyst (Remote)","Full-time","Anywhere","$74,000.00","2023-03-16 22:00:13"
"Retriever Medial Dental Payments LLC","tableau","Data Analyst (Remote)","Full-time","Anywhere","$74,000.00","2023-03-16 22:00:13"
"Applied Engineering Management Corporation","r","Data Analyst","Full-time","Anywhere","$74,000.00","2023-07-13 10:00:17"
"Applied Engineering Management Corporation","python","Data Analyst","Full-time","Anywhere","$74,000.00","2023-07-13 10:00:17"
"Applied Engineering Management Corporation","excel","Data Analyst","Full-time","Anywhere","$74,000.00","2023-07-13 10:00:17"
"Retriever Medial Dental Payments LLC","excel","Data Analyst (Remote)","Full-time","Anywhere","$74,000.00","2023-03-16 22:00:13"
"Applied Engineering Management Corporation","sas","Data Analyst","Full-time","Anywhere","$74,000.00","2023-07-13 10:00:17"
"Retriever Medial Dental Payments LLC","sql server","Data Analyst (Remote)","Full-time","Anywhere","$74,000.00","2023-03-16 22:00:13"
"Retriever Medial Dental Payments LLC","vba","Data Analyst (Remote)","Full-time","Anywhere","$74,000.00","2023-03-16 22:00:13"
"Retriever Medial Dental Payments LLC","sql","Data Analyst (Remote)","Full-time","Anywhere","$74,000.00","2023-03-16 22:00:13"
"Get It Recruit - Healthcare","excel","Data Insight Analyst","Full-time","Anywhere","$73,696.00","2023-10-31 13:01:51"
"Get It Recruit - Healthcare","sql","Data Insight Analyst","Full-time","Anywhere","$73,696.00","2023-10-31 13:01:51"
"Get It Recruit - Healthcare","tableau","Data Insight Analyst","Full-time","Anywhere","$73,696.00","2023-10-31 13:01:51"
"Get It Recruit - Healthcare","excel","Medicare Compliance Data Analyst","Full-time","Anywhere","$73,631.00","2023-12-02 16:00:09"
"Get It Recruit - Healthcare","alteryx","Medicare Compliance Data Analyst","Full-time","Anywhere","$73,631.00","2023-12-02 16:00:09"
"Get It Recruit - Healthcare","powerpoint","Medicare Compliance Data Analyst","Full-time","Anywhere","$73,631.00","2023-12-02 16:00:09"
"Get It Recruit - Healthcare","sql","Medicare Compliance Data Analyst","Full-time","Anywhere","$73,631.00","2023-12-02 16:00:09"
"Center for Open Science","r","Research Scientist (Remote)","Full-time","Anywhere","$73,000.00","2023-02-02 11:04:54"
"Get It Recruit - Finance","power bi","Financial Data Analyst","Full-time","Anywhere","$73,000.00","2023-12-23 16:59:57"
"Get It Recruit - Finance","tableau","Financial Data Analyst","Full-time","Anywhere","$73,000.00","2023-12-23 16:59:57"
"Get It Recruit - Finance","sql","Financial Data Analyst","Full-time","Anywhere","$73,000.00","2023-12-23 16:59:57"
"Get It Recruit - Finance","python","Financial Data Analyst","Full-time","Anywhere","$73,000.00","2023-12-23 16:59:57"
"Get It Recruit - Finance","vba","Financial Data Analyst","Full-time","Anywhere","$73,000.00","2023-12-23 16:59:57"
"Get It Recruit - Finance","excel","Financial Data Analyst","Full-time","Anywhere","$73,000.00","2023-12-23 16:59:57"
"Get It Recruit - Finance","dax","Financial Data Analyst","Full-time","Anywhere","$73,000.00","2023-12-23 16:59:57"
"Every Body Texas","power bi","Data Analyst","Full-time","Anywhere","$72,500.00","2023-03-28 17:02:52"
"Yoh, A Day & Zimmermann Company","sql","Professional Services Analyst","Full-time","Anywhere","$72,500.00","2023-09-21 17:01:06"
"CharterUP","sheets","Contact Center Data Analyst","Full-time","Anywhere","$72,500.00","2023-10-06 23:37:00"
"CharterUP","power bi","Contact Center Data Analyst","Full-time","Anywhere","$72,500.00","2023-10-06 23:37:00"
"CharterUP","tableau","Contact Center Data Analyst","Full-time","Anywhere","$72,500.00","2023-10-06 23:37:00"
"CharterUP","excel","Contact Center Data Analyst","Full-time","Anywhere","$72,500.00","2023-10-06 23:37:00"
"CharterUP","express","Contact Center Data Analyst","Full-time","Anywhere","$72,500.00","2023-10-06 23:37:00"
"CharterUP","erlang","Contact Center Data Analyst","Full-time","Anywhere","$72,500.00","2023-10-06 23:37:00"
"Every Body Texas","spss","Data Analyst","Full-time","Anywhere","$72,500.00","2023-03-28 17:02:52"
"Every Body Texas","azure","Data Analyst","Full-time","Anywhere","$72,500.00","2023-03-28 17:02:52"
"Every Body Texas","r","Data Analyst","Full-time","Anywhere","$72,500.00","2023-03-28 17:02:52"
"Every Body Texas","sql","Data Analyst","Full-time","Anywhere","$72,500.00","2023-03-28 17:02:52"
"Insight Global","sql","Data Analyst","Full-time","Anywhere","$72,500.00","2023-02-06 15:06:52"
"Insight Global","excel","Data Analyst","Full-time","Anywhere","$72,500.00","2023-02-06 15:06:52"
"Coda Staffing","sas","Data Analyst Marketing","Full-time","Anywhere","$72,500.00","2023-01-30 19:02:17"
"Get It Recruit - Information Technology","sap","Pricing Data Analyst","Full-time","Anywhere","$72,500.00","2023-12-18 09:00:33"
